nct_id,version_date,document_type,document_date,upload_date,no_sap
NCT03577106,02/07/2018,Study Protocol and Statistical Analysis Plan,"May 16, 2018",07/02/2018 13:44,
NCT03630016,01/07/2019,Study Protocol and Statistical Analysis Plan,"November 30, 2017",05/09/2019 20:21,
NCT03643159,17/10/2019,Study Protocol,"March 8, 2018",10/16/2019 20:04,
NCT03643159,17/10/2019,Statistical Analysis Plan,"October 11, 2019",10/16/2019 20:07,
NCT03682601,28/02/2019,Study Protocol and Statistical Analysis Plan,"January 31, 2019",02/28/2019 09:08,
NCT03770455,25/01/2019,Study Protocol and Statistical Analysis Plan,"September 25, 2018",01/25/2019 15:49,
NCT03770455,25/01/2019,Informed Consent Form,"January 16, 2019",01/25/2019 15:51,
NCT03787095,05/11/2019,Informed Consent Form,"January 2, 2019",11/05/2019 09:18,
NCT03968640,28/05/2019,Study Protocol and Statistical Analysis Plan,"April 26, 2019",05/28/2019 12:08,
NCT04025671,16/07/2019,Study Protocol and Statistical Analysis Plan,"July 11, 2017",07/15/2019 12:45,
NCT04030000,19/07/2019,Study Protocol and Statistical Analysis Plan,"July 19, 2019",07/19/2019 20:15,
NCT04045756,01/08/2019,Informed Consent Form,"June 12, 2019",07/24/2019 06:32,
NCT04045756,01/08/2019,Study Protocol and Statistical Analysis Plan,"July 9, 2019",07/24/2019 06:42,
NCT04045964,27/08/2019,Study Protocol and Statistical Analysis Plan,"September 27, 2017",08/05/2019 17:05,
NCT04137627,20/11/2019,Study Protocol,"October 28, 2019",10/29/2019 13:47,
NCT04137627,20/11/2019,Statistical Analysis Plan,"October 28, 2019",10/29/2019 13:48,
NCT00004088,24/06/2019,Study Protocol and Statistical Analysis Plan,"February 3, 2004",05/21/2019 19:38,
NCT00375830,19/10/2019,Informed Consent Form,"April 26, 2019",07/03/2019 17:28,
NCT00375830,19/10/2019,Study Protocol and Statistical Analysis Plan,"June 28, 2017",10/09/2019 14:09,
NCT00578643,11/10/2018,Study Protocol and Statistical Analysis Plan,"March 13, 2018",07/16/2018 17:17,
NCT00690924,04/01/2018,Study Protocol and Statistical Analysis Plan,"July 11, 2017",09/11/2017 13:48,
NCT00770224,09/11/2018,"Study Protocol, Statistical Analysis Plan, and Informed Consent Form","January 15, 2016",06/26/2018 17:22,
NCT00777491,01/08/2019,"Study Protocol, Statistical Analysis Plan, and Informed Consent Form","December 18, 2014",07/01/2019 15:41,
NCT00939523,24/12/2019,Study Protocol and Statistical Analysis Plan,"July 2, 2015",11/13/2019 13:08,
NCT00943319,30/01/2018,Study Protocol and Statistical Analysis Plan,"February 20, 2013",01/30/2018 14:03,
NCT00946270,05/06/2019,Study Protocol and Statistical Analysis Plan,"October 21, 2013",06/05/2019 15:23,
NCT01010217,19/12/2019,Study Protocol and Statistical Analysis Plan,"March 26, 2015",05/13/2019 15:31,
NCT01016769,03/06/2019,Study Protocol and Statistical Analysis Plan,"April 22, 2015",10/02/2018 07:46,
NCT01215253,24/05/2018,Study Protocol,"September 5, 2014",05/24/2018 16:23,
NCT01215253,24/05/2018,Statistical Analysis Plan,"January 4, 2017",05/24/2018 16:23,
NCT01251575,20/11/2019,Study Protocol and Statistical Analysis Plan,"September 26, 2018",10/23/2019 16:57,
NCT01258855,03/10/2018,Study Protocol and Statistical Analysis Plan,"August 21, 2017",10/03/2018 15:33,
NCT01282424,14/06/2019,Statistical Analysis Plan,"July 8, 2013",06/11/2019 20:25,
NCT01282424,14/06/2019,Study Protocol: Amendment 10 (Version 9.0),"September 5, 2017",06/13/2019 11:45,
NCT01347762,09/04/2018,Study Protocol and Statistical Analysis Plan,"April 14, 2017",04/09/2018 13:35,
NCT01395030,29/08/2018,Study Protocol,"August 18, 2014",06/09/2018 14:37,
NCT01395030,29/08/2018,Statistical Analysis Plan,"July 1, 2011",06/09/2018 14:37,
NCT01431105,11/05/2019,Study Protocol and Statistical Analysis Plan,"May 20, 2016",05/11/2019 02:37,
NCT01460160,27/07/2018,Study Protocol,"October 28, 2013",05/24/2018 14:04,
NCT01460160,27/07/2018,Statistical Analysis Plan,"October 28, 2013",05/24/2018 14:04,
NCT01506453,24/05/2019,Study Protocol and Statistical Analysis Plan,"May 24, 2016",01/02/2019 16:51,
NCT01514682,28/02/2018,Study Protocol and Statistical Analysis Plan,"December 1, 2016",10/11/2017 15:17,
NCT01536535,06/08/2019,Study Protocol and Statistical Analysis Plan,"February 2, 2015",02/15/2019 17:36,
NCT01567891,07/12/2018,Statistical Analysis Plan,"February 7, 2017",07/13/2018 11:14,
NCT01567891,07/12/2018,Study Protocol,"February 7, 2017",07/13/2018 11:17,
NCT01570387,27/11/2019,Study Protocol and Statistical Analysis Plan,"May 11, 2015",10/31/2019 18:04,
NCT01652976,12/06/2019,Study Protocol and Statistical Analysis Plan,"July 26, 2018",02/14/2019 09:25,
NCT01658150,09/11/2018,Study Protocol and Statistical Analysis Plan,"May 16, 2017",11/08/2018 12:43,
NCT01664897,18/12/2019,Study Protocol and Statistical Analysis Plan,"September 19, 2013",08/27/2019 13:40,
NCT01668602,22/11/2019,Informed Consent Form,"May 7, 2019",11/19/2019 11:14,
NCT01669798,13/10/2018,Study Protocol and Statistical Analysis Plan,"August 16, 2018",08/27/2018 14:59,
NCT01683994,15/10/2019,Study Protocol and Statistical Analysis Plan,"February 27, 2017",03/14/2019 08:22,
NCT01683994,15/10/2019,Informed Consent Form,"May 25, 2016",03/14/2019 08:22,
NCT01685138,22/01/2019,Study Protocol,"December 11, 2015",01/22/2019 13:16,
NCT01685138,22/01/2019,Statistical Analysis Plan,"April 12, 2018",01/22/2019 14:33,
NCT01687400,05/09/2018,Study Protocol and Statistical Analysis Plan,"November 15, 2016",04/12/2018 08:26,
NCT01692756,13/10/2018,Study Protocol and Statistical Analysis Plan,"May 4, 2015",03/21/2018 18:11,
NCT01701973,25/05/2018,Study Protocol and Statistical Analysis Plan,"September 8, 2016",01/18/2018 17:06,
NCT01739400,26/03/2019,Study Protocol,"May 16, 2014",01/09/2019 05:32,
NCT01739400,26/03/2019,Statistical Analysis Plan,"December 6, 2017",01/09/2019 05:32,
NCT01787331,22/10/2018,Study Protocol and Statistical Analysis Plan,"October 8, 2014",05/23/2018 14:05,
NCT01797185,18/02/2019,Study Protocol,"December 17, 2015",12/18/2018 03:27,
NCT01797185,18/02/2019,Statistical Analysis Plan,"October 30, 2017",12/18/2018 03:30,
NCT01813734,08/12/2019,Study Protocol and Statistical Analysis Plan,"August 22, 2018",11/26/2019 20:47,
NCT01818427,10/09/2018,Study Protocol and Statistical Analysis Plan,"January 17, 2017",04/30/2018 14:55,
NCT01852045,11/10/2019,Statistical Analysis Plan,"November 12, 2018",10/11/2019 18:07,
NCT01852045,11/10/2019,Study Protocol,"September 27, 2017",10/11/2019 18:07,
NCT01874756,24/06/2019,Study Protocol and Statistical Analysis Plan,"May 1, 2017",02/26/2019 11:57,
NCT01876212,15/07/2019,Study Protocol and Statistical Analysis Plan,"July 14, 2017",06/02/2019 23:22,
NCT01878786,04/04/2019,Study Protocol and Statistical Analysis Plan,"February 25, 2015",04/04/2019 13:54,
NCT01891994,14/11/2018,Study Protocol and Statistical Analysis Plan,"July 25, 2018",11/07/2018 16:11,
NCT01892436,20/05/2019,Study Protocol,"July 22, 2016",01/10/2019 16:41,
NCT01892436,20/05/2019,Statistical Analysis Plan,"March 12, 2018",01/10/2019 16:42,
NCT01898130,29/03/2019,Study Protocol and Statistical Analysis Plan,"February 6, 2019",03/25/2019 14:20,
NCT01932788,24/10/2018,Study Protocol,"June 17, 2016",09/25/2018 15:49,
NCT01932788,24/10/2018,Statistical Analysis Plan,"November 6, 2013",09/25/2018 15:52,
NCT01958437,28/08/2018,Study Protocol and Statistical Analysis Plan,"March 20, 2018",03/22/2018 14:11,
NCT01967537,14/03/2019,"Study Protocol, Statistical Analysis Plan, and Informed Consent Form","October 31, 2017",12/19/2018 13:56,
NCT01969916,12/02/2019,Study Protocol and Statistical Analysis Plan,"May 16, 2018",01/16/2019 14:30,
NCT01972529,29/01/2018,Study Protocol,"December 2, 2016",12/22/2017 10:23,
NCT01972529,29/01/2018,Statistical Analysis Plan,"February 16, 2017",01/29/2018 11:12,
NCT01975389,14/05/2018,Study Protocol,"February 12, 2016",03/21/2018 15:20,
NCT01975389,14/05/2018,Statistical Analysis Plan,"December 20, 2016",03/21/2018 15:20,
NCT01997515,03/10/2019,Study Protocol and Statistical Analysis Plan,"September 29, 2019",10/03/2019 21:01,
NCT02003898,11/02/2019,Study Protocol,"October 10, 2017",01/07/2019 15:18,
NCT02003898,11/02/2019,Statistical Analysis Plan,"February 15, 2018",01/07/2019 15:20,
NCT02020018,05/11/2019,Study Protocol and Statistical Analysis Plan,"September 23, 2016",02/26/2019 14:31,
NCT02023697,30/06/2019,Study Protocol,"March 28, 2018",06/30/2019 22:41,
NCT02023697,30/06/2019,Statistical Analysis Plan,"October 8, 2018",06/30/2019 22:43,
NCT02066298,28/03/2019,Study Protocol and Statistical Analysis Plan,"November 12, 2015",03/26/2019 12:36,
NCT02090725,01/05/2019,Study Protocol,"September 23, 2008",03/21/2019 14:15,No Statistical Analysis Plan (SAP) exists for this study.
NCT02091960,18/04/2018,Statistical Analysis Plan,"March 23, 2017",02/27/2018 15:21,
NCT02091960,18/04/2018,Study Protocol,"April 17, 2017",02/27/2018 15:22,
NCT02096471,17/12/2018,Study Protocol and Statistical Analysis Plan,"July 20, 2018",08/06/2018 16:55,
NCT02103270,13/08/2019,Study Protocol,"January 24, 2018",04/17/2019 11:03,
NCT02103270,13/08/2019,Informed Consent Form,"January 9, 2019",04/17/2019 11:11,
NCT02103270,13/08/2019,Statistical Analysis Plan,"January 1, 2017",05/02/2019 00:28,
NCT02105558,22/06/2018,Study Protocol and Statistical Analysis Plan,"March 24, 2014",06/01/2018 16:14,
NCT02115048,11/12/2019,Study Protocol,"July 31, 2018",11/20/2019 15:56,
NCT02115048,11/12/2019,Statistical Analysis Plan,"December 4, 2014",11/20/2019 15:57,
NCT02115542,27/12/2019,Study Protocol and Statistical Analysis Plan,"April 5, 2017",12/09/2019 08:09,
NCT02124512,06/08/2019,Study Protocol and Statistical Analysis Plan,"May 17, 2016",06/11/2019 13:28,
NCT02124512,06/08/2019,Informed Consent Form,"May 17, 2016",06/11/2019 13:29,
NCT02145403,02/01/2020,Study Protocol and Statistical Analysis Plan,"August 24, 2018",10/23/2019 09:58,
NCT02155465,11/12/2018,Study Protocol and Statistical Analysis Plan,"April 14, 2015",03/19/2018 14:26,
NCT02173379,24/09/2019,Statistical Analysis Plan,"March 16, 2017",02/09/2018 10:10,
NCT02173379,24/09/2019,Study Protocol,"August 16, 2018",07/16/2019 12:51,
NCT02180867,11/09/2019,Study Protocol and Statistical Analysis Plan,"April 8, 2019",09/11/2019 15:29,
NCT02217527,16/07/2018,Study Protocol and Statistical Analysis Plan,"May 1, 2018",06/18/2018 09:39,
NCT02228681,23/05/2019,Study Protocol and Statistical Analysis Plan,"June 25, 2015",09/19/2018 15:39,
NCT02243371,16/09/2019,Study Protocol and Statistical Analysis Plan,"November 15, 2016",09/16/2019 13:30,
NCT02245412,11/12/2018,Study Protocol,"February 12, 2016",10/23/2018 11:39,
NCT02245412,11/12/2018,Statistical Analysis Plan,"March 10, 2017",10/23/2018 11:39,
NCT02247479,19/04/2019,Statistical Analysis Plan,"October 2, 2017",01/22/2019 09:48,
NCT02247479,19/04/2019,Study Protocol,"September 24, 2015",01/22/2019 09:48,
NCT02264574,25/03/2019,Study Protocol,"February 17, 2017",03/20/2019 17:41,
NCT02264574,25/03/2019,Statistical Analysis Plan,"February 28, 2018",03/20/2019 18:20,
NCT02267187,18/04/2018,Study Protocol and Statistical Analysis Plan,"April 4, 2017",04/18/2018 14:32,
NCT02267187,18/04/2018,Informed Consent Form,"April 4, 2017",04/18/2018 14:32,
NCT02272790,04/11/2019,Study Protocol,"September 5, 2018",11/04/2019 05:02,
NCT02272790,04/11/2019,Statistical Analysis Plan,"June 7, 2018",11/04/2019 05:03,
NCT02278120,04/02/2019,Statistical Analysis Plan,"September 27, 2017",08/17/2018 12:49,
NCT02278120,04/02/2019,Study Protocol,"February 24, 2017",08/17/2018 12:49,
NCT02283762,18/12/2019,Study Protocol,"April 17, 2018",11/29/2018 03:53,
NCT02283762,18/12/2019,Statistical Analysis Plan,"March 6, 2019",12/10/2019 04:57,
NCT02289898,13/07/2018,Statistical Analysis Plan,"March 8, 2017",05/21/2018 13:59,
NCT02289898,13/07/2018,Study Protocol and Informed Consent Form,"December 19, 2016",05/21/2018 14:29,
NCT02296242,06/08/2018,Study Protocol,"November 18, 2015",06/27/2018 11:02,
NCT02296242,06/08/2018,Statistical Analysis Plan,"December 21, 2017",06/27/2018 11:03,
NCT02299050,20/06/2019,Study Protocol and Statistical Analysis Plan,"June 3, 2015",04/30/2019 14:46,
NCT02315872,22/07/2019,Study Protocol and Statistical Analysis Plan,"December 30, 2015",01/07/2019 15:26,
NCT02342743,21/08/2018,Study Protocol and Statistical Analysis Plan,"August 12, 2015",08/21/2018 05:15,
NCT02349477,15/10/2019,Study Protocol and Statistical Analysis Plan,"October 16, 2014",10/15/2019 12:16,
NCT02359006,19/12/2018,Study Protocol,"July 11, 2017",12/19/2018 12:26,
NCT02359006,19/12/2018,Statistical Analysis Plan,"July 1, 2017",12/19/2018 12:27,
NCT02363283,16/10/2018,Study Protocol and Statistical Analysis Plan,"April 2, 2018",08/02/2018 10:11,
NCT02367794,21/10/2019,Study Protocol,"October 24, 2018",09/25/2019 13:06,
NCT02367794,21/10/2019,Statistical Analysis Plan,"January 11, 2018",09/25/2019 13:06,
NCT02370498,22/10/2018,Study Protocol and Statistical Analysis Plan,"November 28, 2017",10/22/2018 09:55,
NCT02389946,05/07/2019,Study Protocol,"February 11, 2016",12/12/2018 16:05,
NCT02389946,05/07/2019,Statistical Analysis Plan,"September 14, 2017",12/12/2018 16:07,
NCT02393417,10/05/2019,Study Protocol,"December 6, 2016",04/09/2019 13:05,
NCT02393417,10/05/2019,Statistical Analysis Plan,"February 27, 2018",04/09/2019 13:06,
NCT02410252,03/07/2018,Study Protocol and Statistical Analysis Plan,"June 15, 2017",05/02/2018 15:57,
NCT02412501,13/03/2018,Study Protocol,"March 26, 2015",02/09/2018 19:01,
NCT02412501,13/03/2018,Statistical Analysis Plan,"February 23, 2017",02/09/2018 19:06,
NCT02421887,12/08/2019,"Study Protocol, Statistical Analysis Plan, and Informed Consent Form","October 12, 2016",06/12/2019 14:59,
NCT02434471,01/05/2018,Study Protocol and Statistical Analysis Plan,"April 16, 2015",05/01/2018 12:29,
NCT02436681,28/08/2019,Study Protocol and Statistical Analysis Plan,"June 5, 2015",06/07/2019 11:02,
NCT02437383,30/04/2019,Study Protocol,"February 12, 2018",03/27/2019 14:57,
NCT02437383,30/04/2019,Statistical Analysis Plan,"February 21, 2018",03/27/2019 14:58,
NCT02448810,15/03/2018,Study Protocol,"May 9, 2016",02/14/2018 10:39,
NCT02448810,15/03/2018,Statistical Analysis Plan,"October 10, 2016",02/14/2018 10:39,
NCT02452424,18/09/2019,Study Protocol and Statistical Analysis Plan,"December 14, 2017",08/22/2019 16:21,
NCT02457260,19/06/2018,Study Protocol and Statistical Analysis Plan,"September 2, 2016",03/01/2018 10:34,
NCT02461758,11/09/2019,Study Protocol,"January 27, 2017",06/18/2019 15:27,
NCT02461758,11/09/2019,Statistical Analysis Plan,"August 13, 2015",08/08/2019 14:30,
NCT02463487,14/01/2019,Study Protocol and Statistical Analysis Plan,"January 25, 2018",01/14/2019 15:42,
NCT02468934,30/08/2018,Study Protocol and Statistical Analysis Plan,"November 13, 2015",07/17/2018 15:16,
NCT02469896,16/12/2019,Study Protocol and Statistical Analysis Plan,"May 30, 2017",07/11/2019 15:03,
NCT02498418,03/12/2019,Statistical Analysis Plan,"April 19, 2017",12/03/2019 15:16,
NCT02498418,03/12/2019,Study Protocol,"October 27, 2015",12/03/2019 15:16,
NCT02515331,05/06/2018,Study Protocol,"August 22, 2016",06/05/2018 13:01,
NCT02515331,05/06/2018,Statistical Analysis Plan,"August 22, 2016",06/05/2018 14:27,
NCT02522884,22/11/2019,Study Protocol and Statistical Analysis Plan,"February 10, 2016",08/27/2019 15:38,
NCT02527434,13/02/2019,Statistical Analysis Plan,"June 22, 2018",02/13/2019 07:44,
NCT02527434,13/02/2019,Study Protocol,"September 13, 2018",02/13/2019 07:44,
NCT02531438,02/11/2018,Study Protocol and Statistical Analysis Plan,"March 17, 2017",11/01/2018 18:21,
NCT02534350,01/11/2018,Study Protocol: Original,"June 9, 2015",08/15/2018 09:29,
NCT02534350,01/11/2018,Study Protocol: Amendment 1,"December 2, 2015",08/15/2018 09:31,
NCT02534350,01/11/2018,Statistical Analysis Plan,"June 14, 2017",08/15/2018 09:33,
NCT02534350,01/11/2018,Study Protocol: Amendment 2,"September 12, 2016",10/16/2018 19:27,
NCT02535715,19/03/2019,Study Protocol and Statistical Analysis Plan,"July 10, 2015",08/29/2018 13:01,
NCT02540083,01/02/2019,Study Protocol and Statistical Analysis Plan,"May 23, 2016",01/04/2019 14:29,
NCT02554279,01/03/2018,Statistical Analysis Plan,"March 8, 2017",01/22/2018 07:13,
NCT02554279,01/03/2018,Study Protocol: Clinical Trial Protocol (including amendments 1-4),"December 10, 2015",01/22/2018 07:57,
NCT02555280,26/02/2019,Study Protocol and Statistical Analysis Plan,"November 15, 2018",02/11/2019 15:51,
NCT02556918,20/12/2019,Study Protocol and Statistical Analysis Plan,"October 5, 2018",10/03/2019 09:35,
NCT02560584,31/05/2018,Study Protocol and Statistical Analysis Plan,"November 20, 2015",03/20/2018 05:05,
NCT02566044,21/06/2019,Statistical Analysis Plan,"September 20, 2017",04/15/2019 13:30,
NCT02566044,21/06/2019,Study Protocol,"June 28, 2018",04/15/2019 13:30,
NCT02566577,03/05/2019,Study Protocol and Statistical Analysis Plan,"October 31, 2014",05/02/2019 11:42,
NCT02568046,19/12/2018,Study Protocol,"February 22, 2017",12/19/2018 17:19,
NCT02568046,19/12/2018,Statistical Analysis Plan,"June 7, 2017",12/19/2018 18:31,
NCT02575833,06/06/2018,Study Protocol,"April 13, 2017",05/21/2018 14:49,
NCT02575833,06/06/2018,Statistical Analysis Plan,"April 13, 2017",05/21/2018 14:49,
NCT02582242,30/04/2018,Study Protocol and Statistical Analysis Plan,"September 13, 2017",03/16/2018 04:43,
NCT02586025,10/12/2018,Study Protocol,"December 6, 2016",10/22/2018 10:08,
NCT02586025,10/12/2018,Statistical Analysis Plan,"July 5, 2017",10/22/2018 10:08,
NCT02603107,24/08/2018,Study Protocol: Original,"October 21, 2015",08/24/2018 17:03,
NCT02603107,24/08/2018,Study Protocol: Amendment 1,"February 19, 2016",08/24/2018 17:03,
NCT02603107,24/08/2018,Study Protocol: Amendment 2,"October 19, 2016",08/24/2018 17:03,
NCT02603107,24/08/2018,Statistical Analysis Plan,"May 16, 2017",08/24/2018 17:04,
NCT02605122,12/12/2018,Study Protocol,"November 29, 2017",10/30/2018 16:06,
NCT02605122,12/12/2018,Statistical Analysis Plan,"May 14, 2018",10/30/2018 16:07,
NCT02630459,15/02/2019,Study Protocol,"June 5, 2017",09/17/2018 11:43,
NCT02630459,15/02/2019,Statistical Analysis Plan,"February 14, 2016",09/17/2018 11:43,
NCT02634320,09/10/2018,Study Protocol,"September 7, 2016",07/11/2018 20:40,
NCT02634320,09/10/2018,Statistical Analysis Plan,"July 18, 2017",07/11/2018 20:42,
NCT02643082,22/02/2019,Statistical Analysis Plan,"February 27, 2017",01/28/2019 15:27,
NCT02643082,22/02/2019,Study Protocol,"May 2, 2016",02/22/2019 15:37,
NCT02651688,23/05/2019,Statistical Analysis Plan,"July 29, 2016",05/23/2019 16:43,
NCT02651688,23/05/2019,Study Protocol,"December 9, 2016",05/23/2019 18:47,
NCT02654483,11/06/2019,Informed Consent Form,"April 17, 2019",04/18/2019 14:20,
NCT02654483,11/06/2019,Study Protocol and Statistical Analysis Plan,"January 9, 2017",04/18/2019 15:09,
NCT02669043,22/03/2018,Study Protocol and Statistical Analysis Plan,"December 13, 2016",03/22/2018 15:38,
NCT02669043,22/03/2018,Informed Consent Form,"December 13, 2016",03/22/2018 15:40,
NCT02689219,07/11/2019,Study Protocol and Statistical Analysis Plan,"September 12, 2019",11/07/2019 13:09,
NCT02696434,18/01/2019,Study Protocol,"June 14, 2017",10/31/2018 06:46,
NCT02696434,18/01/2019,Statistical Analysis Plan,"November 29, 2017",10/31/2018 06:47,
NCT02706691,18/03/2019,Study Protocol and Statistical Analysis Plan,"March 23, 2018",03/15/2019 16:32,
NCT02706951,13/09/2019,Study Protocol,"October 25, 2017",09/13/2019 15:58,
